# id сообщения<TAB>id топика (форум-тред). Известно только для сообщений-ответов.
949426	948751
949427	948751
949428	948751
949429	948751
949430	948751
949431	948751
949434	948751
949435	948751
949436	948751
949437	948751
949438	948751
949439	948751
949441	948751
949446	948751
949447	948751
949448	948751
949449	948751
949450	948751
949451	948751
949452	948751
949454	948751
949457	948751
949458	948751
949459	948751
949460	948751
949462	948751
949463	948751
949464	948751
949465	948751
949466	948751
949469	948751
949470	948751
949471	948751
949472	948751
949473	948751
949476	948751
949477	948751
949478	948751
949479	948751
949480	948751
949483	948751
949484	948751
949485	948751
949488	948751
949489	948751
949490	948751
949491	948751
949492	948751
949493	948751
949494	948751
949495	948751
949496	948751
949497	948751
949499	948751
949501	948751
949502	948751
949503	948751
949509	948751
949510	948751
949513	948751
949515	948751
949517	948751
949519	948751
949520	948751
949525	948751
949526	948751
949528	948751
949532	948751
949534	948751
949535	948751
949536	948751
949538	948751
949540	948751
949541	948751
949542	948751
949543	948751
949544	948751
949545	948751
949547	948751
949553	948751
949554	948751
949558	948751
949560	948751
949562	948751
949563	948751
949565	948751
949566	948751
949568	948751
949575	948751
949576	948751
949577	948751
949581	948751
949583	948751
949584	948751
949585	948751
949586	948751
949589	948751
949591	948751
949592	948751
966796	966796
966797	966796
966798	966796
966799	966796
966808	966796
966817	966796
966818	966796
966820	966796
966821	966796
966849	966796
966855	966796
966865	966796
966930	966796
966953	966796
966974	966796
966975	966796
966976	966796
966977	966796
966978	966796
967011	966796
967016	966796
967022	966796
967027	966796
967031	966796
967033	966796
967041	966796
967092	966796
967095	966796
967105	966796
967107	966796
967108	966796
967112	966796
967115	966796
967118	966796
967119	966796
967126	966796
967127	966796
967140	966796
967149	966796
967151	966796
